RESULT	A	0.1	0.1	500	6000	154	0.0256667
RESULT	A	0.25	0.1	500	6000	332	0.0553333
RESULT	A	0.5	0.1	500	6000	542	0.0903333
RESULT	X	0.1	0.1	500	6000	437	0.0728333
RESULT	X	0.25	0.1	500	6000	574	0.0956667
RESULT	X	0.5	0.1	500	6000	714	0.119
RESULT	X	1.0	0.1	500	3000	505	0.168333
RESULT	A	1.0	0.1	500	2500	431	0.1724
